Palautusaika;TehtavaNimi;TehtavaID;KayttajaID
25/10/20, 07:48;L10T1;45;6604371
25/10/20, 09:32;L08T3;38;3209607
25/10/20, 09:59;L08T3;38;6606744
25/10/20, 10:03;L13T1;54;6604902
25/10/20, 10:15;L08T2;37;6607653
25/10/20, 10:20;L03T4;14;6613503
25/10/20, 10:47;L03T5;15;6613503
25/10/20, 10:51;L08T3;38;6607653
25/10/20, 11:00;L10T1;45;6604398
25/10/20, 11:48;L10T2;46;6604956
25/10/20, 13:16;L14T3;59;6604446
25/10/20, 13:17;L13T2;55;6604902
25/10/20, 13:30;L14T2;58;6604446
25/10/20, 14:05;L14T4;60;6604446
25/10/20, 14:05;L08T4;39;3209607
25/10/20, 14:30;L08T4;39;6606744
25/10/20, 14:59;L04T1;16;6613503
25/10/20, 15:06;L12T1;51;6607647
25/10/20, 15:35;L08T5;40;3209607
25/10/20, 15:36;L12T2;52;6607647
25/10/20, 16:31;L04T3;18;6613503
25/10/20, 16:45;L04T4;19;6613503
25/10/20, 16:55;L08T1;36;6604974
25/10/20, 17:49;L08T5;40;6606744
25/10/20, 18:07;L10T2;46;6604371
25/10/20, 18:25;L02T2;7;6613278
25/10/20, 19:02;L05T2;22;6604776
25/10/20, 19:07;L07T1;31;6605127
25/10/20, 19:14;L07T2;32;6605127
25/10/20, 19:22;L07T3;33;6605127
25/10/20, 19:26;L05T3;23;6604776
25/10/20, 19:34;L14T4;60;6607647
25/10/20, 19:37;L07T4;34;6605127
25/10/20, 19:48;L07T5;35;6605127
25/10/20, 20:19;L09T2;42;3209607
25/10/20, 20:19;L09T3;43;3209607
25/10/20, 20:19;L09T1;41;3209607
25/10/20, 21:09;L09T4;44;3209607
25/10/20, 21:18;L09T1;41;6606744
25/10/20, 21:58;L10T3;47;6604398
25/10/20, 22:15;L08T1;36;6605127
25/10/20, 22:26;L09T2;42;6606744
25/10/20, 23:16;L06T2;27;6612921
26/10/20, 06:10;L11T1;48;6604398
26/10/20, 07:01;L11T2;49;6604398
26/10/20, 09:04;L10T3;47;6604956
26/10/20, 09:30;L11T1;48;6604956
26/10/20, 09:37;L11T2;49;6604956
26/10/20, 10:18;L08T4;39;6605052
26/10/20, 10:38;L09T2;42;6604611
26/10/20, 11:05;L02T4;9;6612918
26/10/20, 11:21;L14T1;57;6607737
26/10/20, 11:54;L02T5;10;6612918
26/10/20, 12:17;L02T3;8;6613278
26/10/20, 12:45;L10T1;45;50844
26/10/20, 12:54;L08T2;37;6605127
26/10/20, 13:07;L08T4;39;6606711
26/10/20, 13:26;L04T4;19;6613263
26/10/20, 13:52;L06T1;26;6611736
26/10/20, 14:05;L05T4;24;6613263
26/10/20, 14:51;L08T5;40;6605052
26/10/20, 15:36;L12T3;53;6607662
26/10/20, 15:37;L08T5;40;6606711
26/10/20, 15:43;L07T3;33;3209676
26/10/20, 16:07;L11T3;50;6604398
26/10/20, 16:55;L09T1;41;6606711
26/10/20, 17:20;L09T1;41;6607653
26/10/20, 17:29;L09T2;42;6606711
26/10/20, 17:40;L09T2;42;6605811
26/10/20, 18:06;L09T3;43;6606711
26/10/20, 18:27;L09T4;44;6606711
26/10/20, 18:43;L09T2;42;6607653
26/10/20, 18:47;L09T2;42;6607287
26/10/20, 19:18;L05T4;24;6604776
26/10/20, 19:30;L10T1;45;3209607
26/10/20, 19:55;L07T1;31;6610860
26/10/20, 20:07;L13T3;56;6604902
26/10/20, 20:24;L08T3;38;6605127
26/10/20, 20:28;L09T3;43;6606744
26/10/20, 20:42;L10T2;46;3209607
26/10/20, 20:42;L10T3;47;3209607
26/10/20, 20:44;L07T2;32;6610860
26/10/20, 20:47;L12T1;51;6604398
26/10/20, 20:54;L09T1;41;6605127
26/10/20, 21:19;L08T4;39;6608481
26/10/20, 21:25;L13T2;55;6607662
26/10/20, 21:45;L08T4;39;6606339
26/10/20, 21:55;L12T2;52;6604398
26/10/20, 22:15;L07T2;32;6606210
26/10/20, 22:40;L07T3;33;6606210
27/10/20, 08:20;L04T1;16;50715
27/10/20, 08:37;L06T1;26;6614055
27/10/20, 09:44;L04T1;16;93483
27/10/20, 09:49;L03T1;11;6612918
27/10/20, 10:25;L09T3;43;6607287
27/10/20, 10:33;L06T5;30;6610860
27/10/20, 10:46;L06T2;27;6611736
27/10/20, 11:18;L09T4;44;6607287
27/10/20, 11:51;L14T2;58;6607737
27/10/20, 12:41;L03T1;11;6613278
27/10/20, 13:12;L12T1;51;6604956
27/10/20, 13:29;L13T3;56;6607662
27/10/20, 13:48;L12T2;52;6604956
27/10/20, 15:00;L03T3;13;6610965
27/10/20, 15:03;L08T1;36;6612873
27/10/20, 16:10;L07T4;34;3209676
27/10/20, 16:34;L03T4;14;6610965
27/10/20, 16:36;L08T4;39;6607647
27/10/20, 16:37;L14T1;57;6610860
27/10/20, 16:48;L01T1;1;6613254
27/10/20, 16:55;L05T1;21;6613503
27/10/20, 17:01;L01T2;2;6613254
27/10/20, 17:08;L05T3;23;6613503
27/10/20, 17:57;L09T3;43;6607653
27/10/20, 17:59;L08T1;36;6610860
27/10/20, 18:06;L09T4;44;6606744
27/10/20, 18:13;L09T4;44;6607653
27/10/20, 18:25;L03T3;13;6613278
27/10/20, 18:49;L05T4;24;6613503
27/10/20, 18:52;L05T5;25;6613263
27/10/20, 19:08;L08T2;37;6604974
27/10/20, 19:44;L08T2;37;6610860
27/10/20, 20:19;L06T1;26;6613263
27/10/20, 20:24;L08T3;38;6610860
27/10/20, 20:51;L06T4;29;6613263
27/10/20, 21:33;L10T2;46;6606744
27/10/20, 21:39;L08T5;40;6608481
27/10/20, 22:52;L05T5;25;6613503
28/10/20, 08:29;L03T3;13;6612918
28/10/20, 09:43;L08T1;36;6608406
28/10/20, 10:14;L10T1;45;6607287
28/10/20, 10:34;L03T5;15;6612918
28/10/20, 10:51;L08T2;37;6612873
28/10/20, 10:57;L14T3;59;6607737
28/10/20, 11:04;L03T5;15;6610965
28/10/20, 11:08;L10T2;46;6607287
28/10/20, 11:15;L02T3;8;6607737
28/10/20, 11:22;L04T5;20;6607737
28/10/20, 11:42;L08T3;38;6612873
28/10/20, 12:17;L06T4;29;6611736
28/10/20, 12:45;L14T2;58;6607662
28/10/20, 13:25;L01T1;1;6610221
28/10/20, 13:28;L01T2;2;6610221
28/10/20, 13:30;L01T3;3;6610221
28/10/20, 13:39;L01T5;5;6610221
28/10/20, 14:16;L04T1;16;6610965
28/10/20, 14:24;L06T2;27;6614055
28/10/20, 14:52;L10T2;46;6606711
28/10/20, 15:20;L04T3;18;6610965
28/10/20, 16:01;L04T4;19;6610965
28/10/20, 16:14;L14T3;59;6607662
28/10/20, 16:34;L11T1;48;6606711
28/10/20, 17:20;L07T5;35;6613263
28/10/20, 17:25;L05T3;23;6612690
28/10/20, 17:27;L11T2;49;6606711
28/10/20, 18:00;L04T1;16;6606753
28/10/20, 19:40;L08T4;39;6610860
28/10/20, 19:56;L08T4;39;6613263
28/10/20, 20:19;L11T3;50;3209607
28/10/20, 20:27;L04T2;17;93483
28/10/20, 20:36;L01T1;1;6613272
28/10/20, 20:58;L01T2;2;6613272
28/10/20, 21:10;L12T1;51;3209607
28/10/20, 21:53;L01T1;1;6604551
28/10/20, 21:58;L01T2;2;6604551
28/10/20, 22:00;L09T4;44;6605127
28/10/20, 22:04;L01T3;3;6604551
28/10/20, 22:06;L01T3;3;6613272
28/10/20, 22:06;L01T4;4;6604551
28/10/20, 22:11;L01T4;4;6613272
28/10/20, 22:13;L01T5;5;6604551
28/10/20, 22:29;L01T5;5;6613272
28/10/20, 22:35;L02T2;7;6604551
28/10/20, 23:07;L11T1;48;6606744
29/10/20, 05:56;L05T4;24;6612690
29/10/20, 09:01;L04T1;16;6612918
29/10/20, 09:40;L08T5;40;6613263
29/10/20, 09:48;L10T3;47;6607287
29/10/20, 10:24;L08T5;40;6610860
29/10/20, 10:45;L02T2;7;6610221
29/10/20, 10:51;L02T3;8;6610221
29/10/20, 10:56;L02T4;9;6610221
29/10/20, 10:57;L04T3;18;6612840
29/10/20, 11:09;L08T5;40;6607737
29/10/20, 11:14;L04T4;19;6612840
29/10/20, 11:17;L03T1;11;6610221
29/10/20, 11:19;L03T2;12;6610221
29/10/20, 11:23;L03T3;13;6610221
29/10/20, 11:26;L11T3;50;6606711
29/10/20, 11:31;L03T5;15;6610221
29/10/20, 11:45;L09T3;43;6607737
29/10/20, 11:51;L05T3;23;6606912
29/10/20, 12:07;L04T1;16;6610221
29/10/20, 12:09;L04T2;17;6610221
29/10/20, 12:45;L04T3;18;6610221
29/10/20, 13:42;L06T3;28;6614055
29/10/20, 13:59;L06T4;29;6614055
29/10/20, 14:01;L03T1;11;6606951
29/10/20, 14:03;L03T2;12;6606951
29/10/20, 14:50;L07T2;32;3209676
29/10/20, 15:10;L05T4;24;6606912
29/10/20, 15:26;L08T1;36;3209676
29/10/20, 15:45;L09T3;43;6605811
29/10/20, 16:23;L12T2;52;6606711
29/10/20, 16:30;L12T2;52;50844
29/10/20, 16:36;L01T1;1;6616497
29/10/20, 17:07;L03T4;14;6613278
29/10/20, 17:18;L12T3;53;6606711
29/10/20, 17:22;L05T1;21;6610965
29/10/20, 17:40;L08T2;37;6605112
29/10/20, 17:52;L06T5;30;6614055
29/10/20, 18:42;L11T2;49;6606744
29/10/20, 18:54;L05T2;22;6611061
29/10/20, 19:52;L12T2;52;3209607
29/10/20, 20:14;L09T4;44;6613263
29/10/20, 20:23;L11T3;50;6606744
29/10/20, 20:26;L10T1;45;6605127
29/10/20, 20:53;L12T1;51;50844
29/10/20, 21:09;L12T1;51;6606744
29/10/20, 21:13;L11T1;48;6605127
29/10/20, 21:32;L09T3;43;6613263
29/10/20, 21:45;L07T5;35;6606210
29/10/20, 23:12;L05T4;24;3206475
29/10/20, 23:56;L05T5;25;3206475
30/10/20, 00:21;L09T1;41;6605052
30/10/20, 00:37;L06T1;26;3206475
30/10/20, 02:55;L09T2;42;6605052
30/10/20, 08:58;L04T3;18;93483
30/10/20, 09:31;L06T1;26;6607488
30/10/20, 10:00;L05T1;21;93483
30/10/20, 10:06;L04T5;20;6610221
30/10/20, 10:18;L08T2;37;6605139
30/10/20, 10:27;L06T3;28;6611736
30/10/20, 10:33;L05T1;21;6610221
30/10/20, 10:36;L05T2;22;6610221
30/10/20, 10:39;L05T3;23;6610221
30/10/20, 11:14;L05T4;24;6610221
30/10/20, 11:21;L05T5;25;6610221
30/10/20, 11:31;L08T3;38;6605139
30/10/20, 11:46;L11T1;48;6607287
30/10/20, 11:57;L10T3;47;6613263
30/10/20, 12:11;L06T1;26;6610221
30/10/20, 12:18;L06T2;27;6610221
30/10/20, 12:38;L04T5;20;6612840
30/10/20, 13:05;L07T1;31;6604977
30/10/20, 13:06;L07T2;32;6604977
30/10/20, 13:35;L13T1;54;6606711
30/10/20, 14:44;L11T3;50;6607287
30/10/20, 15:13;L07T2;32;6614055
30/10/20, 15:28;L01T1;1;6613464
30/10/20, 15:30;L01T3;3;6613464
30/10/20, 15:30;L01T2;2;6613464
30/10/20, 15:31;L01T5;5;6613464
30/10/20, 15:31;L01T4;4;6613464
30/10/20, 16:26;L05T5;25;6612690
30/10/20, 16:42;L06T1;26;6613503
30/10/20, 17:33;L06T2;27;6613503
30/10/20, 19:21;L02T2;7;6613272
30/10/20, 19:43;L09T4;44;6605811
30/10/20, 20:02;L06T3;28;3206475
30/10/20, 20:30;L12T3;53;3209607
30/10/20, 20:45;L08T2;37;6606210
30/10/20, 20:47;L02T3;8;6613272
30/10/20, 21:01;L09T3;43;6610860
30/10/20, 21:33;L13T1;54;6604956
30/10/20, 21:49;L12T2;52;6606744
30/10/20, 21:52;L06T5;30;3206475
30/10/20, 22:17;L09T4;44;6610860
30/10/20, 22:20;L05T1;21;6612840
31/10/20, 00:04;L07T1;31;3206475
31/10/20, 08:50;L10T3;47;6604371
31/10/20, 10:11;L14T2;58;6604902
31/10/20, 10:27;L01T4;4;6616497
31/10/20, 10:33;L11T1;48;6604371
31/10/20, 10:48;L01T5;5;6616497
31/10/20, 13:29;L09T1;41;6606339
31/10/20, 14:00;L09T1;41;6608481
31/10/20, 14:43;L13T1;54;6606744
31/10/20, 16:09;L04T1;16;6608295
31/10/20, 16:15;L03T4;14;6612000
31/10/20, 16:52;L11T2;49;6604371
31/10/20, 17:29;L09T2;42;6608481
31/10/20, 17:37;L07T1;31;6612459
31/10/20, 17:55;L12T1;51;6604371
31/10/20, 17:57;L07T2;32;6612459
31/10/20, 18:13;L05T5;25;6610965
31/10/20, 18:58;L09T3;43;6606339
31/10/20, 20:01;L08T4;39;6606210
31/10/20, 20:05;L07T3;33;6612459
31/10/20, 20:37;L13T2;55;6606744
31/10/20, 20:50;L14T4;60;6604956
31/10/20, 21:18;L14T2;58;6604956
31/10/20, 21:33;L02T5;10;6613272
31/10/20, 22:26;L14T3;59;6604956
31/10/20, 23:02;L08T5;40;6606210
1/11/20, 00:37;L09T4;44;6606339
1/11/20, 10:11;L06T1;26;6612690
1/11/20, 11:16;L10T1;45;6610860
1/11/20, 11:26;L09T3;43;6608481
1/11/20, 11:42;L10T2;46;6607653
1/11/20, 12:29;L06T4;29;6613503
1/11/20, 13:06;L02T2;7;6613464
1/11/20, 13:10;L02T3;8;6613464
1/11/20, 13:17;L10T3;47;6610860
1/11/20, 13:37;L02T4;9;6613464
1/11/20, 13:39;L02T5;10;6613464
1/11/20, 14:34;L14T3;59;6610860
1/11/20, 14:44;L09T4;44;6608481
1/11/20, 15:24;L06T3;28;6612921
1/11/20, 15:44;L09T1;41;6612873
1/11/20, 15:49;L02T4;9;6604551
1/11/20, 15:57;L02T5;10;6604551
1/11/20, 16:30;L11T1;48;6610860
1/11/20, 17:08;L11T2;49;6610860
1/11/20, 17:10;L03T1;11;6604551
1/11/20, 17:19;L03T2;12;6604551
1/11/20, 17:32;L03T3;13;6604551
1/11/20, 17:40;L12T1;51;6610860
1/11/20, 17:41;L05T3;23;6611061
1/11/20, 17:58;L03T4;14;6604551
1/11/20, 18:50;L04T2;17;6604551
1/11/20, 19:30;L13T2;55;3209607
1/11/20, 19:58;L08T3;38;6605112
1/11/20, 20:24;L14T1;57;3209607
1/11/20, 20:33;L04T4;19;6604551
1/11/20, 20:51;L08T2;37;50358
1/11/20, 20:57;L02T2;7;6616497
1/11/20, 21:12;L04T5;20;6604551
1/11/20, 21:28;L03T1;11;6613272
1/11/20, 21:29;L03T2;12;6613272
1/11/20, 21:33;L05T1;21;6604551
1/11/20, 21:42;L13T1;54;6610860
1/11/20, 22:15;L05T2;22;6604551
1/11/20, 22:53;L06T5;30;6613503
1/11/20, 23:06;L06T4;29;6612921
1/11/20, 23:35;L05T3;23;6604551
2/11/20, 06:47;L06T3;28;6612690
2/11/20, 07:50;L06T3;28;6611112
2/11/20, 08:27;L06T4;29;6611112
2/11/20, 08:36;L06T2;27;6604776
2/11/20, 09:01;L08T3;38;50358
2/11/20, 09:34;L07T3;33;6614055
2/11/20, 09:34;L07T5;35;6614055
2/11/20, 09:34;L07T1;31;6611736
2/11/20, 09:38;L07T2;32;6611736
2/11/20, 10:04;L07T4;34;6614055
2/11/20, 10:21;L07T3;33;6611736
2/11/20, 10:29;L06T3;28;6610221
2/11/20, 10:47;L05T2;22;93483
2/11/20, 11:31;L06T4;29;6610221
2/11/20, 11:33;L06T5;30;6611112
2/11/20, 11:36;L03T3;13;50715
2/11/20, 11:39;L03T5;15;6606951
2/11/20, 11:40;L03T3;13;6606951
2/11/20, 12:14;L03T5;15;50715
2/11/20, 12:42;L13T1;54;6604398
2/11/20, 12:54;L04T3;18;6613278
2/11/20, 14:23;L13T2;55;6606711
2/11/20, 16:17;L06T2;27;6607488
2/11/20, 16:54;L06T5;30;6610221
2/11/20, 17:52;L14T4;60;6604902
2/11/20, 18:21;L13T3;56;6606711
2/11/20, 18:26;L14T2;58;3209607
2/11/20, 18:39;L08T4;39;6604974
2/11/20, 18:41;L06T3;28;49542
2/11/20, 18:57;L14T1;57;6605127
2/11/20, 19:10;L03T4;14;6606951
2/11/20, 19:33;L11T1;48;6606339
2/11/20, 20:05;L07T3;33;6604977
2/11/20, 20:27;L07T4;34;6604977
2/11/20, 20:40;L04T2;17;50715
2/11/20, 20:42;L14T3;59;3209607
2/11/20, 21:24;L03T4;14;6613272
2/11/20, 21:25;L06T1;26;6606912
2/11/20, 22:48;L12T1;51;6606339
2/11/20, 23:42;L12T2;52;6606339
3/11/20, 00:42;L07T2;32;6608274
3/11/20, 02:31;L01T1;1;6616962
3/11/20, 02:37;L01T2;2;6616962
3/11/20, 02:46;L01T3;3;6616962
3/11/20, 02:50;L01T4;4;6616962
3/11/20, 03:00;L01T5;5;6616962
3/11/20, 07:08;L07T1;31;6611112
3/11/20, 07:33;L07T2;32;6611112
3/11/20, 08:44;L06T5;30;6612690
3/11/20, 09:23;L07T4;34;6611112
3/11/20, 10:04;L07T5;35;6611736
3/11/20, 11:17;L02T2;7;6616962
3/11/20, 11:45;L07T5;35;6611112
3/11/20, 11:56;L01T1;1;6613500
3/11/20, 11:59;L01T3;3;6613500
3/11/20, 12:00;L01T4;4;6613500
3/11/20, 12:02;L01T5;5;6613500
3/11/20, 12:06;L06T5;30;6611736
3/11/20, 12:23;L05T3;23;93483
3/11/20, 12:54;L09T3;43;6605055
3/11/20, 13:01;L08T1;36;6611112
3/11/20, 13:01;L04T4;19;6613278
3/11/20, 13:50;L07T4;34;6610221
3/11/20, 13:50;L07T5;35;6610221
3/11/20, 14:02;L02T3;8;6613500
3/11/20, 14:05;L02T4;9;6613500
3/11/20, 14:10;L02T5;10;6613500
3/11/20, 14:13;L02T2;7;6613500
3/11/20, 14:16;L03T1;11;6613500
3/11/20, 14:23;L03T2;12;6613500
3/11/20, 14:42;L13T2;55;6604398
3/11/20, 14:54;L03T3;13;6613500
3/11/20, 15:25;L03T4;14;6613500
3/11/20, 15:37;L03T5;15;6613500
3/11/20, 15:40;L04T1;16;6613500
3/11/20, 15:44;L04T2;17;6613500
3/11/20, 15:47;L05T1;21;3209676
3/11/20, 15:47;L04T3;18;6613500
3/11/20, 16:00;L09T2;42;6612873
3/11/20, 16:45;L04T5;20;6613500
3/11/20, 17:26;L05T2;22;6613500
3/11/20, 17:40;L05T4;24;6613500
3/11/20, 17:54;L05T5;25;6613500
3/11/20, 18:02;L06T1;26;6613500
3/11/20, 18:09;L06T2;27;6613500
3/11/20, 18:16;L05T4;24;6611061
3/11/20, 18:28;L01T1;1;6616878
3/11/20, 18:37;L08T2;37;6611112
3/11/20, 18:37;L01T2;2;6616878
3/11/20, 18:45;L01T3;3;6616878
3/11/20, 18:47;L01T4;4;6616878
3/11/20, 18:53;L01T5;5;6616878
3/11/20, 18:56;L06T3;28;6613500
3/11/20, 19:11;L07T1;31;6612690
3/11/20, 19:12;L06T4;29;6613500
3/11/20, 19:29;L01T3;3;6604722
3/11/20, 19:37;L07T5;35;6608274
3/11/20, 19:38;L02T3;8;6616962
3/11/20, 20:21;L02T4;9;6616962
3/11/20, 20:42;L07T3;33;6608274
3/11/20, 20:42;L02T5;10;6616962
3/11/20, 21:05;L03T1;11;6616962
3/11/20, 21:12;L02T2;7;6616878
3/11/20, 21:19;L04T1;16;6613272
3/11/20, 21:44;L04T2;17;6613272
3/11/20, 22:41;L14T1;57;6606339
3/11/20, 22:51;L05T4;24;6604551
3/11/20, 22:52;L02T5;10;6616878
3/11/20, 23:19;L03T1;11;6616878
3/11/20, 23:31;L03T2;12;6616878
4/11/20, 00:24;L08T5;40;6605139
4/11/20, 00:32;L03T2;12;6616962
4/11/20, 00:38;L03T5;15;6616878
4/11/20, 01:05;L06T5;30;6612921
4/11/20, 08:55;L06T3;28;6607488
4/11/20, 08:55;L03T3;13;6616962
4/11/20, 09:03;L08T3;38;6611112
4/11/20, 09:17;L08T1;36;6604977
4/11/20, 11:46;L08T1;36;6611736
4/11/20, 11:46;L01T5;5;6604722
4/11/20, 11:56;L08T1;36;6610221
4/11/20, 12:28;L03T1;11;6613464
4/11/20, 12:29;L03T2;12;6613464
4/11/20, 12:36;L03T5;15;6613464
4/11/20, 13:00;L04T3;18;50715
4/11/20, 14:35;L08T2;37;6610221
4/11/20, 14:36;L14T2;58;6606711
4/11/20, 15:06;L14T3;59;6606711
4/11/20, 15:47;L01T2;2;6616944
4/11/20, 15:55;L01T3;3;6616944
4/11/20, 16:03;L14T4;60;6606711
4/11/20, 16:14;L03T4;14;6616962
4/11/20, 16:22;L09T3;43;6612873
4/11/20, 16:22;L01T1;1;6616836
4/11/20, 16:34;L09T1;41;6605139
4/11/20, 17:17;L06T1;26;6610965
4/11/20, 17:21;L06T5;30;6613500
4/11/20, 17:35;L09T4;44;6612873
4/11/20, 17:39;L08T3;38;6610221
4/11/20, 17:57;L07T3;33;6613500
4/11/20, 18:16;L07T4;34;6613500
4/11/20, 18:51;L01T2;2;6616836
4/11/20, 18:53;L01T3;3;6616836
4/11/20, 18:55;L01T4;4;6616836
4/11/20, 19:03;L01T5;5;6616836
4/11/20, 19:55;L01T3;3;6613254
4/11/20, 19:57;L01T4;4;6613254
4/11/20, 20:12;L01T5;5;6613254
4/11/20, 20:26;L06T4;29;6604776
4/11/20, 20:40;L02T2;7;6613254
4/11/20, 20:50;L06T2;27;6606912
4/11/20, 20:54;L10T1;45;6606339
4/11/20, 20:57;L01T1;1;6617163
4/11/20, 21:04;L04T3;18;6613272
4/11/20, 21:05;L04T4;19;6613272
4/11/20, 21:11;L01T4;4;6617163
4/11/20, 21:32;L06T4;29;6607488
4/11/20, 21:32;L02T3;8;6613254
4/11/20, 21:41;L02T2;7;6616944
4/11/20, 22:21;L09T2;42;6605139
4/11/20, 22:25;L02T3;8;6617163
4/11/20, 22:27;L02T3;8;6616944
4/11/20, 22:58;L03T5;15;6616962
4/11/20, 23:08;L02T4;9;6616944
4/11/20, 23:19;L02T4;9;6617163
4/11/20, 23:32;L04T1;16;6616878
4/11/20, 23:39;L02T5;10;6617163
4/11/20, 23:45;L04T2;17;6616878
4/11/20, 23:52;L04T3;18;6616878
5/11/20, 00:08;L04T4;19;6616878
5/11/20, 00:18;L01T1;1;6612033
5/11/20, 00:19;L01T3;3;6612033
5/11/20, 00:20;L01T4;4;6612033
5/11/20, 00:21;L01T5;5;6612033
5/11/20, 00:22;L02T2;7;6612033
5/11/20, 00:23;L02T4;9;6612033
5/11/20, 00:23;L02T3;8;6612033
5/11/20, 00:24;L02T5;10;6612033
5/11/20, 00:24;L03T1;11;6612033
5/11/20, 00:25;L03T2;12;6612033
5/11/20, 00:27;L03T3;13;6612033
5/11/20, 00:27;L03T5;15;6612033
5/11/20, 00:27;L03T4;14;6612033
5/11/20, 00:31;L04T1;16;6612033
5/11/20, 00:31;L04T2;17;6612033
5/11/20, 00:45;L04T3;18;6612033
5/11/20, 01:03;L08T2;37;6613500
5/11/20, 01:16;L04T4;19;6612033
5/11/20, 02:17;L04T5;20;6612033
5/11/20, 02:31;L05T1;21;6612033
5/11/20, 02:32;L05T2;22;6612033
5/11/20, 02:33;L05T3;23;6612033
5/11/20, 03:24;L05T4;24;6612033
5/11/20, 03:25;L06T1;26;6612033
5/11/20, 03:27;L06T2;27;6612033
5/11/20, 09:49;L08T4;39;6611112
5/11/20, 12:00;L08T3;38;6613500
5/11/20, 12:36;L03T1;11;6617163
5/11/20, 12:53;L03T2;12;6617163
5/11/20, 12:57;L07T2;32;6612690
5/11/20, 13:20;L07T3;33;6612690
5/11/20, 13:25;L08T5;40;6611112
5/11/20, 13:28;L08T4;39;6613500
5/11/20, 15:38;L08T5;40;6613500
5/11/20, 15:38;L06T4;29;6606912
5/11/20, 15:50;L07T5;35;6613500
5/11/20, 15:58;L02T5;10;6616944
5/11/20, 16:21;L03T1;11;6616944
5/11/20, 16:39;L13T3;56;6604398
5/11/20, 16:39;L09T1;41;6613500
5/11/20, 17:08;L03T3;13;6617163
5/11/20, 17:11;L03T2;12;6616944
5/11/20, 17:44;L07T1;31;6613503
5/11/20, 17:47;L03T3;13;6616944
5/11/20, 17:57;L14T1;57;6604398
5/11/20, 18:20;L03T4;14;6617163
5/11/20, 18:54;L03T5;15;6617163
5/11/20, 19:38;L03T4;14;6616944
5/11/20, 19:50;L04T1;16;6616962
5/11/20, 20:07;L04T2;17;6616962
5/11/20, 20:11;L07T1;31;6606912
5/11/20, 20:14;L09T3;43;6613500
5/11/20, 20:22;L04T3;18;6616962
5/11/20, 21:42;L04T4;19;6616962
5/11/20, 23:43;L07T2;32;3206475
6/11/20, 00:29;L04T5;20;6616962
6/11/20, 01:16;L05T1;21;6616962
6/11/20, 10:11;L05T2;22;6616962
6/11/20, 11:45;L03T5;15;6616944
6/11/20, 11:55;L14T2;58;6606339
6/11/20, 16:55;L07T1;31;6612921
6/11/20, 17:28;L10T1;45;6613500
6/11/20, 17:53;L10T2;46;6613500
6/11/20, 18:23;L04T1;16;6616944
6/11/20, 18:52;L11T1;48;6613500
6/11/20, 18:56;L07T2;32;6612921
6/11/20, 19:05;L11T2;49;6613500
6/11/20, 19:19;L04T2;17;6616944
6/11/20, 19:21;L07T3;33;6612921
6/11/20, 20:05;L04T4;19;6616944
6/11/20, 20:07;L11T3;50;6613500
6/11/20, 20:32;L03T5;15;6604551
6/11/20, 20:54;L07T4;34;6612921
6/11/20, 21:26;L07T2;32;6606912
6/11/20, 21:37;L05T4;24;6616962
6/11/20, 22:07;L04T5;20;6613272
6/11/20, 22:56;L05T2;22;6616878
6/11/20, 23:19;L07T5;35;6612921
6/11/20, 23:24;L07T3;33;6606912
6/11/20, 23:27;L05T5;25;6616962
6/11/20, 23:42;L01T1;1;6617199
6/11/20, 23:44;L01T3;3;6617199
6/11/20, 23:44;L01T2;2;6617199
6/11/20, 23:45;L01T4;4;6617199
6/11/20, 23:46;L01T5;5;6617199
7/11/20, 00:30;L05T4;24;6616878
7/11/20, 01:16;L08T1;36;6612921
7/11/20, 06:39;L12T2;52;6604371
7/11/20, 07:57;L02T3;8;6612918
7/11/20, 08:18;L03T2;12;6612918
7/11/20, 08:52;L01T2;2;6616950
7/11/20, 08:55;L04T4;19;6612918
7/11/20, 09:12;L01T3;3;6616950
7/11/20, 10:17;L09T1;41;6611112
7/11/20, 11:17;L11T2;49;6607653
7/11/20, 11:25;L04T5;20;6616944
7/11/20, 11:32;L10T2;46;6608481
7/11/20, 12:25;L01T5;5;6616950
7/11/20, 12:31;L12T2;52;6607653
7/11/20, 13:46;L01T1;1;6616893
7/11/20, 13:50;L01T2;2;6616893
7/11/20, 13:51;L01T3;3;6616893
7/11/20, 13:51;L01T4;4;6616893
7/11/20, 13:53;L01T5;5;6616893
7/11/20, 14:27;L09T2;42;6606210
7/11/20, 15:21;L05T5;25;6616878
7/11/20, 17:10;L09T3;43;6606210
7/11/20, 18:42;L09T4;44;6606210
7/11/20, 19:01;L06T5;30;6607488
7/11/20, 19:05;L08T1;36;6608274
7/11/20, 19:08;L07T5;35;6606912
7/11/20, 19:09;L06T1;26;6616878
7/11/20, 19:55;L12T2;52;6613500
7/11/20, 20:06;L05T5;25;6606912
7/11/20, 20:16;L02T2;7;6616893
7/11/20, 20:27;L02T4;9;6616893
7/11/20, 20:34;L10T3;47;6608481
7/11/20, 20:37;L10T1;45;6606210
7/11/20, 20:53;L06T2;27;6616878
7/11/20, 20:57;L12T3;53;6613500
7/11/20, 21:17;L08T2;37;6604977
7/11/20, 21:22;L08T3;38;6604977
7/11/20, 21:42;L08T1;36;6606912
7/11/20, 22:25;L04T3;18;6608295
7/11/20, 23:15;L04T4;19;6608295
7/11/20, 23:43;L09T2;42;6607563
8/11/20, 00:24;L08T2;37;6612921
8/11/20, 00:27;L10T2;46;6606210
8/11/20, 09:56;L09T2;42;6611112
